bulletin_id,candidat_id,mission_id,date_paie,heures_indemnisees,salaire_brut_base,ifm_montant,cp_montant,total_brut,charges_patronales,cout_total_employeur
PAY-2026-1992,CAND-1433,MISS-12423,2024-12-17,630.0,20419.21,2041.92,2246.11,24707.24,10377.04,35084.29
PAY-2026-1993,CAND-1345,MISS-12937,2026-02-05,35.0,2612.85,261.29,287.41,3161.55,1327.85,4489.4
PAY-2026-1994,CAND-1154,MISS-12415,2025-03-28,17.5,694.76,69.48,76.42,840.65,353.07,1193.73
PAY-2026-1995,CAND-1416,MISS-12502,2024-12-23,70.0,2372.75,237.28,261.0,2871.03,1205.83,4076.86
PAY-2026-1996,CAND-1220,MISS-13113,2026-04-15,210.0,13112.4,1311.24,1442.36,15866.0,6663.72,22529.72
PAY-2026-1997,CAND-1178,MISS-10340,2025-03-26,35.0,1891.06,189.11,208.02,2288.19,961.04,3249.23
PAY-2026-1998,CAND-1375,MISS-10755,2025-01-14,17.5,1173.36,117.34,129.07,1419.77,596.3,2016.08
PAY-2026-1999,CAND-1024,MISS-13481,2026-07-28,315.0,16365.27,1636.53,1800.18,19801.98,8316.83,28118.81
PAY-2026-2000,CAND-1411,MISS-10121,2026-03-02,70.0,4907.57,490.76,539.83,5938.16,2494.03,8432.19
PAY-2026-2001,CAND-1017,MISS-11941,2026-07-24,70.0,2962.45,296.24,325.87,3584.56,1505.52,5090.08
PAY-2026-2002,CAND-1025,MISS-12351,2026-04-13,210.0,14464.28,1446.43,1591.07,17501.78,7350.75,24852.53
PAY-2026-2003,CAND-1140,MISS-11289,2026-05-19,70.0,4328.46,432.85,476.13,5237.44,2199.73,7437.17
PAY-2026-2004,CAND-1452,MISS-11461,2026-06-24,35.0,2255.09,225.51,248.06,2728.66,1146.04,3874.7
PAY-2026-2005,CAND-1390,MISS-13039,2025-07-10,70.0,5157.78,515.78,567.36,6240.92,2621.19,8862.11
PAY-2026-2006,CAND-1429,MISS-11677,2025-10-16,17.5,900.22,90.02,99.02,1089.27,457.49,1546.76
PAY-2026-2007,CAND-1033,MISS-12719,2024-03-07,35.0,1237.96,123.8,136.18,1497.93,629.13,2127.05
PAY-2026-2008,CAND-1287,MISS-11554,2024-12-30,70.0,3036.4,303.64,334.0,3674.04,1543.1,5217.14
PAY-2026-2009,CAND-1247,MISS-11701,2026-03-23,630.0,37411.76,3741.18,4115.29,45268.23,19012.66,64280.89
PAY-2026-2010,CAND-1399,MISS-10102,2025-07-30,70.0,3385.92,338.59,372.45,4096.97,1720.73,5817.7
PAY-2026-2011,CAND-1115,MISS-10518,2025-04-19,70.0,4655.65,465.56,512.12,5633.33,2366.0,7999.33
PAY-2026-2012,CAND-1388,MISS-11390,2025-07-05,210.0,13659.57,1365.96,1502.55,16528.08,6941.79,23469.87
PAY-2026-2013,CAND-1213,MISS-10574,2026-07-22,70.0,2314.39,231.44,254.58,2800.41,1176.17,3976.58
PAY-2026-2014,CAND-1252,MISS-12977,2024-02-13,210.0,13024.54,1302.45,1432.7,15759.69,6619.07,22378.76
PAY-2026-2015,CAND-1287,MISS-10762,2024-07-08,17.5,598.8,59.88,65.87,724.55,304.31,1028.87
PAY-2026-2016,CAND-1348,MISS-11011,2024-05-09,35.0,1655.36,165.54,182.09,2002.99,841.26,2844.25
PAY-2026-2017,CAND-1377,MISS-13392,2025-06-22,210.0,14507.2,1450.72,1595.79,17553.71,7372.56,24926.27
PAY-2026-2018,CAND-1354,MISS-13455,2024-11-17,315.0,21763.33,2176.33,2393.97,26333.63,11060.12,37393.75
PAY-2026-2019,CAND-1406,MISS-11984,2025-10-17,35.0,2005.62,200.56,220.62,2426.81,1019.26,3446.06
PAY-2026-2020,CAND-1073,MISS-10954,2024-10-21,35.0,1070.04,107.0,117.7,1294.75,543.79,1838.54
PAY-2026-2021,CAND-1200,MISS-11602,2025-03-29,35.0,1246.63,124.66,137.13,1508.42,633.54,2141.96
PAY-2026-2022,CAND-1274,MISS-10826,2024-10-05,315.0,14176.56,1417.66,1559.42,17153.64,7204.53,24358.17
PAY-2026-2023,CAND-1259,MISS-11851,2024-05-14,70.0,4566.16,456.62,502.28,5525.05,2320.52,7845.58
PAY-2026-2024,CAND-1105,MISS-11469,2025-10-01,70.0,3755.88,375.59,413.15,4544.61,1908.74,6453.34
PAY-2026-2025,CAND-1387,MISS-11298,2024-08-30,70.0,3531.7,353.17,388.49,4273.36,1794.81,6068.18
PAY-2026-2026,CAND-1477,MISS-11337,2024-07-21,70.0,4595.12,459.51,505.46,5560.09,2335.24,7895.33
PAY-2026-2027,CAND-1386,MISS-11829,2026-05-23,210.0,6392.9,639.29,703.22,7735.42,3248.87,10984.29
PAY-2026-2028,CAND-1239,MISS-13417,2024-11-29,210.0,13847.05,1384.7,1523.18,16754.93,7037.07,23792.0
PAY-2026-2029,CAND-1012,MISS-13327,2026-03-19,70.0,4623.8,462.38,508.62,5594.8,2349.82,7944.62
PAY-2026-2030,CAND-1039,MISS-10789,2025-05-09,630.0,34380.7,3438.07,3781.88,41600.65,17472.27,59072.92
PAY-2026-2031,CAND-1389,MISS-10505,2026-05-30,630.0,29303.82,2930.38,3223.42,35457.63,14892.2,50349.83
PAY-2026-2032,CAND-1480,MISS-11353,2025-06-09,35.0,1384.18,138.42,152.26,1674.86,703.44,2378.3
PAY-2026-2033,CAND-1163,MISS-11682,2026-08-18,210.0,7873.96,787.4,866.14,9527.49,4001.55,13529.04
PAY-2026-2034,CAND-1038,MISS-12765,2025-02-24,210.0,14922.44,1492.24,1641.47,18056.16,7583.59,25639.74
PAY-2026-2035,CAND-1218,MISS-13256,2025-10-21,315.0,9859.39,985.94,1084.53,11929.86,5010.54,16940.4
PAY-2026-2036,CAND-1374,MISS-12300,2025-05-06,17.5,1228.99,122.9,135.19,1487.08,624.58,2111.66
PAY-2026-2037,CAND-1200,MISS-10801,2024-07-30,630.0,40343.16,4034.32,4437.75,48815.22,20502.39,69317.61
PAY-2026-2038,CAND-1472,MISS-10909,2026-04-26,70.0,3573.38,357.34,393.07,4323.8,1815.99,6139.79
PAY-2026-2039,CAND-1392,MISS-11899,2024-05-05,630.0,34413.71,3441.37,3785.51,41640.59,17489.05,59129.64
PAY-2026-2040,CAND-1132,MISS-10965,2025-07-26,70.0,2729.94,272.99,300.29,3303.23,1387.36,4690.59
PAY-2026-2041,CAND-1018,MISS-12867,2025-05-18,315.0,13666.74,1366.67,1503.34,16536.76,6945.44,23482.19
PAY-2026-2042,CAND-1021,MISS-13482,2025-11-01,35.0,1366.5,136.65,150.32,1653.47,694.46,2347.93
PAY-2026-2043,CAND-1140,MISS-12316,2024-02-25,35.0,1853.7,185.37,203.91,2242.97,942.05,3185.02
PAY-2026-2044,CAND-1452,MISS-11925,2025-07-25,35.0,1909.64,190.96,210.06,2310.66,970.48,3281.14
PAY-2026-2045,CAND-1212,MISS-11695,2025-01-26,630.0,35815.44,3581.54,3939.7,43336.68,18201.41,61538.09
PAY-2026-2046,CAND-1085,MISS-10784,2024-10-30,210.0,9561.5,956.15,1051.77,11569.42,4859.16,16428.58
PAY-2026-2047,CAND-1378,MISS-11604,2026-04-10,630.0,27248.55,2724.86,2997.34,32970.75,13847.71,46818.46
PAY-2026-2048,CAND-1403,MISS-11733,2026-02-08,210.0,6552.6,655.26,720.79,7928.65,3330.03,11258.68
PAY-2026-2049,CAND-1434,MISS-12936,2025-05-30,70.0,4715.34,471.53,518.69,5705.56,2396.33,8101.89
PAY-2026-2050,CAND-1200,MISS-11331,2026-09-04,70.0,2864.87,286.49,315.14,3466.49,1455.93,4922.42
PAY-2026-2051,CAND-1006,MISS-13196,2026-01-12,70.0,3421.12,342.11,376.32,4139.56,1738.61,5878.17
PAY-2026-2052,CAND-1020,MISS-12718,2024-04-15,70.0,2312.72,231.27,254.4,2798.4,1175.33,3973.72
PAY-2026-2053,CAND-1030,MISS-13166,2024-04-14,35.0,2541.68,254.17,279.59,3075.44,1291.68,4367.12
PAY-2026-2054,CAND-1094,MISS-10849,2025-01-21,315.0,23051.22,2305.12,2535.63,27891.98,11714.63,39606.61
PAY-2026-2055,CAND-1344,MISS-11581,2024-10-09,315.0,21707.81,2170.78,2387.86,26266.45,11031.91,37298.36
PAY-2026-2056,CAND-1171,MISS-11589,2025-11-22,210.0,13997.42,1399.74,1539.72,16936.88,7113.49,24050.37
PAY-2026-2057,CAND-1060,MISS-11527,2024-05-17,315.0,9698.63,969.86,1066.85,11735.34,4928.84,16664.19
PAY-2026-2058,CAND-1384,MISS-11749,2024-10-11,210.0,11008.05,1100.8,1210.89,13319.74,5594.29,18914.03
PAY-2026-2059,CAND-1071,MISS-10809,2025-09-22,210.0,11289.49,1128.95,1241.84,13660.28,5737.32,19397.6
PAY-2026-2060,CAND-1191,MISS-10720,2024-11-23,35.0,2192.17,219.22,241.14,2652.53,1114.06,3766.59
PAY-2026-2061,CAND-1252,MISS-10260,2024-03-07,70.0,4990.19,499.02,548.92,6038.13,2536.01,8574.14
PAY-2026-2062,CAND-1412,MISS-12299,2024-09-24,210.0,9117.12,911.71,1002.88,11031.72,4633.32,15665.04
PAY-2026-2063,CAND-1152,MISS-12537,2024-08-09,35.0,2089.91,208.99,229.89,2528.79,1062.09,3590.87
PAY-2026-2064,CAND-1468,MISS-11534,2025-07-08,35.0,2519.36,251.94,277.13,3048.43,1280.34,4328.76
PAY-2026-2065,CAND-1481,MISS-11827,2026-07-12,35.0,2495.54,249.55,274.51,3019.6,1268.23,4287.83
PAY-2026-2066,CAND-1309,MISS-12580,2024-05-09,210.0,14243.01,1424.3,1566.73,17234.04,7238.3,24472.34
PAY-2026-2067,CAND-1418,MISS-12953,2026-07-21,35.0,1866.24,186.62,205.29,2258.14,948.42,3206.56
PAY-2026-2068,CAND-1067,MISS-12970,2024-08-20,35.0,1486.22,148.62,163.48,1798.33,755.3,2553.63
PAY-2026-2069,CAND-1366,MISS-13241,2026-06-07,70.0,2759.95,276.0,303.59,3339.54,1402.61,4742.15
PAY-2026-2070,CAND-1020,MISS-10587,2024-12-15,70.0,3206.3,320.63,352.69,3879.62,1629.44,5509.06
PAY-2026-2071,CAND-1165,MISS-12976,2024-02-04,315.0,18731.04,1873.1,2060.41,22664.55,9519.11,32183.66
PAY-2026-2072,CAND-1158,MISS-10224,2024-03-13,210.0,7506.44,750.64,825.71,9082.79,3814.77,12897.56
PAY-2026-2073,CAND-1414,MISS-10673,2024-12-22,70.0,3230.52,323.05,355.36,3908.94,1641.75,5550.69
PAY-2026-2074,CAND-1339,MISS-12798,2026-05-22,17.5,946.58,94.66,104.12,1145.36,481.05,1626.41
PAY-2026-2075,CAND-1058,MISS-10918,2025-05-29,630.0,32843.24,3284.32,3612.76,39740.31,16690.93,56431.25
PAY-2026-2076,CAND-1177,MISS-11400,2025-09-22,35.0,1270.22,127.02,139.72,1536.97,645.53,2182.49
PAY-2026-2077,CAND-1447,MISS-13030,2026-05-13,210.0,8442.59,844.26,928.69,10215.54,4290.53,14506.07
PAY-2026-2078,CAND-1234,MISS-10853,2026-05-21,630.0,41945.4,4194.54,4613.99,50753.93,21316.65,72070.59
PAY-2026-2079,CAND-1250,MISS-12483,2026-01-14,70.0,2232.07,223.21,245.53,2700.8,1134.34,3835.14
PAY-2026-2080,CAND-1138,MISS-10656,2024-12-06,35.0,2003.85,200.38,220.42,2424.66,1018.36,3443.02
PAY-2026-2081,CAND-1299,MISS-12803,2024-10-12,210.0,14583.73,1458.37,1604.21,17646.31,7411.45,25057.76
PAY-2026-2082,CAND-1222,MISS-10345,2025-06-04,210.0,14807.32,1480.73,1628.81,17916.86,7525.08,25441.94
PAY-2026-2083,CAND-1265,MISS-12600,2026-04-27,315.0,15287.02,1528.7,1681.57,18497.29,7768.86,26266.16
PAY-2026-2084,CAND-1006,MISS-11619,2024-03-15,210.0,14960.16,1496.02,1645.62,18101.79,7602.75,25704.54
PAY-2026-2085,CAND-1392,MISS-12920,2024-02-25,630.0,40725.66,4072.57,4479.82,49278.05,20696.78,69974.84
PAY-2026-2086,CAND-1120,MISS-11961,2025-03-25,70.0,2365.39,236.54,260.19,2862.12,1202.09,4064.21
PAY-2026-2087,CAND-1167,MISS-12140,2026-07-10,70.0,2247.9,224.79,247.27,2719.95,1142.38,3862.33
PAY-2026-2088,CAND-1463,MISS-11990,2025-08-19,17.5,1064.55,106.46,117.1,1288.11,541.0,1829.11
PAY-2026-2089,CAND-1158,MISS-11557,2024-12-01,630.0,40096.96,4009.7,4410.67,48517.32,20377.27,68894.59
PAY-2026-2090,CAND-1336,MISS-12292,2024-03-01,70.0,4328.42,432.84,476.13,5237.39,2199.7,7437.09
PAY-2026-2091,CAND-1413,MISS-11082,2024-05-27,70.0,3542.82,354.28,389.71,4286.81,1800.46,6087.26
PAY-2026-2092,CAND-1006,MISS-13196,2026-01-12,70.0,3421.12,342.11,376.32,4139.56,1738.61,5878.17
PAY-2026-2093,CAND-1307,MISS-12126,2026-07-22,35.0,1445.49,144.55,159.0,1749.04,734.6,2483.64
PAY-2026-2094,CAND-1253,MISS-10698,2024-03-21,210.0,8620.61,862.06,948.27,10430.94,4380.99,14811.93
PAY-2026-2095,CAND-1059,MISS-12722,2025-03-12,630.0,33470.0,3347.0,3681.7,40498.69,17009.45,57508.15
PAY-2026-2096,CAND-1101,MISS-12586,2025-11-22,70.0,2145.12,214.51,235.96,2595.6,1090.15,3685.75
PAY-2026-2097,CAND-1010,MISS-10526,2026-06-16,35.0,2189.67,218.97,240.86,2649.5,1112.79,3762.29
PAY-2026-2098,CAND-1010,MISS-10194,2025-07-27,35.0,2553.08,255.31,280.84,3089.23,1297.48,4386.71
PAY-2026-2099,CAND-1244,MISS-12088,2026-01-10,210.0,8995.03,899.5,989.45,10883.99,4571.27,15455.26
PAY-2026-2100,CAND-1460,MISS-12748,2025-12-01,70.0,2733.94,273.39,300.73,3308.07,1389.39,4697.46
PAY-2026-2101,CAND-1303,MISS-12769,2024-05-01,630.0,32975.98,3297.6,3627.36,39900.93,16758.39,56659.32
PAY-2026-2102,CAND-1440,MISS-11988,2025-10-13,210.0,10506.38,1050.64,1155.7,12712.73,5339.34,18052.07
PAY-2026-2103,CAND-1142,MISS-11940,2026-03-31,35.0,2041.5,204.15,224.57,2470.22,1037.49,3507.71
PAY-2026-2104,CAND-1041,MISS-11690,2026-01-09,70.0,2850.83,285.08,313.59,3449.5,1448.79,4898.3
PAY-2026-2105,CAND-1208,MISS-13203,2024-04-25,70.0,5025.54,502.55,552.81,6080.9,2553.98,8634.88
PAY-2026-2106,CAND-1394,MISS-10185,2025-12-19,70.0,2713.0,271.3,298.43,3282.72,1378.74,4661.47
PAY-2026-2107,CAND-1330,MISS-11164,2025-10-06,35.0,2421.62,242.16,266.38,2930.17,1230.67,4160.84
PAY-2026-2108,CAND-1030,MISS-13166,2024-04-14,35.0,2541.68,254.17,279.59,3075.44,1291.68,4367.12
PAY-2026-2109,CAND-1467,MISS-10214,2026-07-30,17.5,1272.12,127.21,139.93,1539.27,646.49,2185.77
PAY-2026-2110,CAND-1467,MISS-11054,2024-12-13,315.0,12964.4,1296.44,1426.08,15686.93,6588.51,22275.44
PAY-2026-2111,CAND-1062,MISS-12255,2026-06-23,35.0,2159.62,215.96,237.56,2613.15,1097.52,3710.67
PAY-2026-2112,CAND-1273,MISS-11127,2024-07-07,70.0,2135.46,213.55,234.9,2583.9,1085.24,3669.14
PAY-2026-2113,CAND-1352,MISS-10898,2025-08-16,17.5,1076.72,107.67,118.44,1302.84,547.19,1850.03
PAY-2026-2114,CAND-1286,MISS-10777,2025-06-20,630.0,28238.1,2823.81,3106.19,34168.1,14350.6,48518.7
PAY-2026-2115,CAND-1127,MISS-11003,2024-06-24,210.0,6820.6,682.06,750.27,8252.93,3466.23,11719.15
PAY-2026-2116,CAND-1174,MISS-12641,2024-04-09,70.0,4804.2,480.42,528.46,5813.08,2441.49,8254.57
PAY-2026-2117,CAND-1396,MISS-11886,2026-08-23,70.0,4255.38,425.54,468.09,5149.02,2162.59,7311.6
PAY-2026-2118,CAND-1041,MISS-10173,2026-09-04,210.0,12523.26,1252.33,1377.56,15153.14,6364.32,21517.46
PAY-2026-2119,CAND-1199,MISS-12129,2025-03-15,630.0,29721.08,2972.11,3269.32,35962.51,15104.25,51066.76
PAY-2026-2120,CAND-1302,MISS-10180,2024-04-06,210.0,10541.06,1054.11,1159.52,12754.69,5356.97,18111.66
PAY-2026-2121,CAND-1192,MISS-11706,2026-04-13,210.0,8166.96,816.7,898.37,9882.03,4150.45,14032.48
PAY-2026-2122,CAND-1470,MISS-12957,2026-04-12,35.0,2256.6,225.66,248.23,2730.49,1146.81,3877.3
PAY-2026-2123,CAND-1033,MISS-12719,2024-03-07,35.0,1237.96,123.8,136.18,1497.93,629.13,2127.05
PAY-2026-2124,CAND-1462,MISS-11625,2024-05-05,17.5,588.87,58.89,64.78,712.53,299.26,1011.8
PAY-2026-2125,CAND-1106,MISS-11290,2024-02-08,70.0,3505.34,350.53,385.59,4241.46,1781.41,6022.88
PAY-2026-2126,CAND-1283,MISS-13128,2025-03-08,35.0,1460.88,146.09,160.7,1767.66,742.42,2510.08
PAY-2026-2127,CAND-1256,MISS-12608,2024-02-01,315.0,16727.52,1672.75,1840.03,20240.29,8500.92,28741.22
PAY-2026-2128,CAND-1453,MISS-10193,2025-08-24,35.0,2403.09,240.31,264.34,2907.74,1221.25,4129.0
PAY-2026-2129,CAND-1068,MISS-12795,2024-05-10,17.5,1182.44,118.24,130.07,1430.75,600.92,2031.67
PAY-2026-2130,CAND-1273,MISS-10042,2024-11-15,210.0,8968.94,896.89,986.58,10852.42,4558.02,15410.43
PAY-2026-2131,CAND-1163,MISS-10037,2025-12-17,35.0,1076.2,107.62,118.38,1302.21,546.93,1849.14
PAY-2026-2132,CAND-1221,MISS-11237,2026-09-03,35.0,1118.28,111.83,123.01,1353.11,568.31,1921.42
PAY-2026-2133,CAND-1086,MISS-12440,2024-02-29,70.0,2719.26,271.93,299.12,3290.31,1381.93,4672.24
PAY-2026-2134,CAND-1412,MISS-12009,2024-07-28,35.0,2129.36,212.94,234.23,2576.53,1082.14,3658.67
PAY-2026-2135,CAND-1387,MISS-11714,2026-08-25,17.5,853.24,85.32,93.86,1032.41,433.61,1466.03
PAY-2026-2136,CAND-1324,MISS-12934,2024-05-14,35.0,1287.92,128.79,141.67,1558.38,654.52,2212.9
PAY-2026-2137,CAND-1133,MISS-11547,2024-10-09,17.5,831.62,83.16,91.48,1006.27,422.63,1428.9
PAY-2026-2138,CAND-1258,MISS-12590,2024-09-11,17.5,1180.11,118.01,129.81,1427.93,599.73,2027.67
PAY-2026-2139,CAND-1237,MISS-12679,2024-09-08,315.0,22353.52,2235.35,2458.89,27047.75,11360.06,38407.81
PAY-2026-2140,CAND-1256,MISS-12992,2026-08-30,210.0,7738.91,773.89,851.28,9364.08,3932.91,13297.0
PAY-2026-2141,CAND-1319,MISS-10686,2025-02-04,70.0,3294.55,329.46,362.4,3986.41,1674.29,5660.7
PAY-2026-2142,CAND-1184,MISS-12160,2025-11-07,630.0,28777.16,2877.72,3165.49,34820.37,14624.56,49444.92
PAY-2026-2143,CAND-1478,MISS-13477,2026-07-01,210.0,11977.7,1197.77,1317.55,14493.01,6087.06,20580.08
PAY-2026-2144,CAND-1426,MISS-10017,2026-01-25,70.0,5149.27,514.93,566.42,6230.61,2616.86,8847.47
PAY-2026-2145,CAND-1148,MISS-12156,2025-09-02,70.0,3480.05,348.01,382.81,4210.86,1768.56,5979.42
PAY-2026-2146,CAND-1469,MISS-13316,2024-09-17,70.0,3276.59,327.66,360.42,3964.67,1665.16,5629.84
PAY-2026-2147,CAND-1077,MISS-11878,2025-07-05,210.0,14138.02,1413.8,1555.18,17107.0,7184.94,24291.94
PAY-2026-2148,CAND-1271,MISS-11862,2024-07-26,70.0,5160.93,516.09,567.7,6244.73,2622.78,8867.51
PAY-2026-2149,CAND-1079,MISS-13009,2025-07-08,70.0,2890.71,289.07,317.98,3497.76,1469.06,4966.82
PAY-2026-2150,CAND-1421,MISS-12459,2024-11-08,35.0,1963.79,196.38,216.02,2376.19,998.0,3374.18
PAY-2026-2151,CAND-1485,MISS-13381,2024-03-31,17.5,863.4,86.34,94.97,1044.71,438.78,1483.49
PAY-2026-2152,CAND-1391,MISS-12874,2025-09-03,35.0,1745.27,174.53,191.98,2111.78,886.95,2998.72
PAY-2026-2153,CAND-1006,MISS-12339,2026-02-25,210.0,14085.55,1408.56,1549.41,17043.52,7158.28,24201.79
PAY-2026-2154,CAND-1204,MISS-12392,2025-05-18,630.0,38463.09,3846.31,4230.94,46540.34,19546.94,66087.28
PAY-2026-2155,CAND-1433,MISS-10443,2025-05-31,630.0,36891.1,3689.11,4058.02,44638.22,18748.05,63386.28
PAY-2026-2156,CAND-1406,MISS-10313,2025-10-22,315.0,23388.9,2338.89,2572.78,28300.58,11886.24,40186.82
PAY-2026-2157,CAND-1025,MISS-11023,2024-09-01,210.0,10781.74,1078.17,1185.99,13045.9,5479.28,18525.18
PAY-2026-2158,CAND-1177,MISS-11400,2025-09-22,35.0,1270.22,127.02,139.72,1536.97,645.53,2182.49
PAY-2026-2159,CAND-1072,MISS-12072,2026-01-03,70.0,5099.28,509.93,560.92,6170.13,2591.45,8761.58
PAY-2026-2160,CAND-1406,MISS-10313,2025-10-22,315.0,23388.9,2338.89,2572.78,28300.58,11886.24,40186.82
PAY-2026-2161,CAND-1383,MISS-12158,2024-06-11,35.0,2194.1,219.41,241.35,2654.86,1115.04,3769.9
PAY-2026-2162,CAND-1424,MISS-10899,2025-05-05,70.0,4104.17,410.42,451.46,4966.05,2085.74,7051.78
PAY-2026-2163,CAND-1049,MISS-10146,2026-07-06,35.0,1791.4,179.14,197.05,2167.6,910.39,3077.99
PAY-2026-2164,CAND-1227,MISS-12163,2026-02-24,630.0,44333.66,4433.37,4876.7,53643.72,22530.36,76174.09
PAY-2026-2165,CAND-1329,MISS-12832,2025-02-06,35.0,2267.46,226.75,249.42,2743.63,1152.33,3895.96
PAY-2026-2166,CAND-1399,MISS-12902,2024-07-14,35.0,2332.71,233.27,256.6,2822.58,1185.48,4008.06
PAY-2026-2167,CAND-1087,MISS-11383,2024-11-19,35.0,2057.52,205.75,226.33,2489.59,1045.63,3535.22
PAY-2026-2168,CAND-1056,MISS-10963,2025-02-18,35.0,1928.93,192.89,212.18,2334.01,980.28,3314.29
PAY-2026-2169,CAND-1396,MISS-11912,2024-04-10,17.5,1245.12,124.51,136.96,1506.6,632.77,2139.37
PAY-2026-2170,CAND-1070,MISS-12917,2026-08-08,210.0,12805.12,1280.51,1408.56,15494.19,6507.56,22001.75
PAY-2026-2171,CAND-1427,MISS-13278,2026-02-12,315.0,21862.89,2186.29,2404.92,26454.1,11110.72,37564.82
PAY-2026-2172,CAND-1187,MISS-13451,2024-04-28,35.0,1118.61,111.86,123.05,1353.52,568.48,1922.0
PAY-2026-2173,CAND-1130,MISS-10029,2024-05-27,315.0,9554.94,955.49,1051.04,11561.48,4855.82,16417.31
PAY-2026-2174,CAND-1113,MISS-12052,2025-02-10,35.0,1109.42,110.94,122.04,1342.4,563.81,1906.21
PAY-2026-2175,CAND-1091,MISS-10751,2025-09-28,35.0,1064.3,106.43,117.07,1287.8,540.88,1828.68
PAY-2026-2176,CAND-1053,MISS-10002,2025-03-12,70.0,3710.52,371.05,408.16,4489.73,1885.69,6375.42
PAY-2026-2177,CAND-1341,MISS-10421,2025-03-09,70.0,3172.52,317.25,348.98,3838.76,1612.28,5451.03
PAY-2026-2178,CAND-1454,MISS-12840,2026-01-31,70.0,2686.72,268.67,295.54,3250.94,1365.39,4616.33
PAY-2026-2179,CAND-1058,MISS-13355,2026-01-07,210.0,13396.51,1339.65,1473.62,16209.78,6808.11,23017.88
PAY-2026-2180,CAND-1092,MISS-12195,2025-01-23,70.0,3163.34,316.33,347.97,3827.65,1607.61,5435.26
PAY-2026-2181,CAND-1321,MISS-10902,2024-08-20,17.5,889.12,88.91,97.8,1075.84,451.85,1527.69
PAY-2026-2182,CAND-1093,MISS-10455,2025-04-20,70.0,4959.19,495.92,545.51,6000.62,2520.26,8520.88
PAY-2026-2183,CAND-1000,MISS-13197,2024-09-12,35.0,1471.09,147.11,161.82,1780.02,747.61,2527.63
PAY-2026-2184,CAND-1158,MISS-11798,2024-09-30,210.0,7863.72,786.37,865.01,9515.1,3996.34,13511.44
PAY-2026-2185,CAND-1174,MISS-11021,2026-06-27,210.0,12935.07,1293.51,1422.86,15651.43,6573.6,22225.04
PAY-2026-2186,CAND-1247,MISS-11701,2026-03-23,630.0,37411.76,3741.18,4115.29,45268.23,19012.66,64280.89
PAY-2026-2187,CAND-1195,MISS-13456,2025-01-01,17.5,1078.28,107.83,118.61,1304.72,547.98,1852.7
PAY-2026-2188,CAND-1167,MISS-12914,2025-05-26,210.0,14342.28,1434.23,1577.65,17354.15,7288.74,24642.9
PAY-2026-2189,CAND-1478,MISS-13259,2026-03-02,210.0,13844.65,1384.46,1522.91,16752.03,7035.85,23787.88
PAY-2026-2190,CAND-1007,MISS-12265,2024-10-20,17.5,774.36,77.44,85.18,936.98,393.53,1330.51
PAY-2026-2191,CAND-1170,MISS-10702,2024-02-23,210.0,11541.56,1154.16,1269.57,13965.28,5865.42,19830.7
PAY-2026-2192,CAND-1303,MISS-12633,2026-08-15,35.0,1709.62,170.96,188.06,2068.63,868.83,2937.46
PAY-2026-2193,CAND-1326,MISS-10613,2026-01-18,35.0,1736.02,173.6,190.96,2100.58,882.24,2982.82
PAY-2026-2194,CAND-1034,MISS-13352,2025-01-15,210.0,7234.48,723.45,795.79,8753.71,3676.56,12430.27
PAY-2026-2195,CAND-1360,MISS-13239,2026-06-05,17.5,803.65,80.37,88.4,972.42,408.41,1380.83
PAY-2026-2196,CAND-1259,MISS-10387,2025-11-18,35.0,2262.66,226.27,248.89,2737.82,1149.89,3887.71
PAY-2026-2197,CAND-1007,MISS-11642,2024-04-10,35.0,1118.14,111.81,122.99,1352.94,568.24,1921.18
PAY-2026-2198,CAND-1212,MISS-11695,2025-01-26,630.0,35815.44,3581.54,3939.7,43336.68,18201.41,61538.09
PAY-2026-2199,CAND-1074,MISS-10176,2025-12-31,210.0,12835.06,1283.51,1411.86,15530.42,6522.78,22053.2
PAY-2026-2200,CAND-1128,MISS-13401,2025-07-28,210.0,6498.54,649.85,714.84,7863.23,3302.56,11165.78
PAY-2026-2201,CAND-1234,MISS-10538,2025-12-05,210.0,8267.76,826.78,909.45,10004.0,4201.68,14205.67
PAY-2026-2202,CAND-1201,MISS-11809,2025-03-22,70.0,3335.0,333.5,366.85,4035.35,1694.85,5730.2
PAY-2026-2203,CAND-1369,MISS-10523,2026-06-03,210.0,11956.37,1195.64,1315.2,14467.21,6076.23,20543.43
PAY-2026-2204,CAND-1126,MISS-10198,2024-08-29,210.0,11054.18,1105.42,1215.96,13375.55,5617.73,18993.28
PAY-2026-2205,CAND-1225,MISS-13202,2025-01-11,210.0,7736.46,773.65,851.01,9361.11,3931.67,13292.78
PAY-2026-2206,CAND-1135,MISS-11583,2026-06-11,17.5,1187.53,118.75,130.63,1436.91,603.5,2040.41
PAY-2026-2207,CAND-1474,MISS-11008,2025-08-01,315.0,22503.63,2250.36,2475.4,27229.39,11436.34,38665.74
PAY-2026-2208,CAND-1468,MISS-10448,2025-02-27,210.0,11254.74,1125.47,1238.02,13618.24,5719.66,19337.89
PAY-2026-2209,CAND-1476,MISS-12328,2025-07-29,210.0,8494.72,849.47,934.42,10278.62,4317.02,14595.64
PAY-2026-2210,CAND-1427,MISS-12656,2026-08-31,210.0,11538.48,1153.85,1269.23,13961.55,5863.85,19825.41
