mission_id,agence_id,client_id,candidat_id,type_contrat,statut_mission,date_debut,date_fin,heures_travaillees,taux_horaire_paye,taux_horaire_facture,coeff_facturation,chiffre_affaires,cout_salarial,marge_brute
MISS-10539,AG-22,CLI-171,CAND-1266,Recrutement CDI,Terminée,2025-09-20,2025-09-30,70,40.77,74.24,1.821,5196.82,2854.25,2342.58
MISS-10540,AG-19,CLI-123,CAND-1436,Intérim IA/Data,Terminée,2024-06-09,2024-06-19,70,36.93,72.5,1.963,5074.81,2584.84,2489.97
MISS-10541,AG-22,CLI-115,CAND-1222,Intérim IA/Data,Terminée,2025-07-02,2025-08-31,420,36.38,71.08,1.954,29853.25,15281.49,14571.77
MISS-10542,AG-12,CLI-143,CAND-1091,Intérim IA/Data,Annulée,2024-10-03,2024-10-23,140,63.3,120.11,1.898,16815.25,8861.39,7953.85
MISS-10543,AG-09,CLI-103,CAND-1490,Recrutement CDI,Terminée,2025-10-13,2026-04-11,1260,58.1,107.15,1.844,135012.62,73209.75,61802.86
MISS-10544,AG-21,CLI-105,CAND-1185,Intérim IA/Data,Terminée,2026-07-28,2026-08-07,70,38.92,76.8,1.973,5376.2,2724.42,2651.78
MISS-10545,AG-09,CLI-142,CAND-1400,Recrutement CDI,Terminée,2026-01-07,2026-04-07,630,70.75,131.83,1.863,83051.69,44572.28,38479.41
MISS-10546,AG-12,CLI-151,CAND-1277,Intérim IA/Data,Terminée,2025-07-11,2025-07-31,140,43.54,82.35,1.891,11529.32,6096.28,5433.04
MISS-10547,AG-14,CLI-163,CAND-1366,Recrutement CDI,Terminée,2024-05-03,2024-10-30,1260,72.12,150.54,2.087,189674.7,90872.87,98801.82
MISS-10548,AG-16,CLI-107,CAND-1169,Management Transition,Terminée,2024-11-29,2024-12-19,140,53.84,111.17,2.065,15563.21,7538.22,8024.99
MISS-10549,AG-17,CLI-162,CAND-1199,Intérim IA/Data,Terminée,2024-06-28,2024-07-03,35,39.41,70.87,1.798,2480.52,1379.48,1101.03
MISS-10550,AG-08,CLI-121,CAND-1172,Intérim IA/Data,Terminée,2026-03-05,2026-05-04,420,52.57,106.24,2.021,44621.38,22080.11,22541.27
MISS-10551,AG-09,CLI-174,CAND-1447,Intérim IA/Data,Terminée,2024-05-24,2024-06-03,70,65.18,127.7,1.959,8938.78,4562.6,4376.18
MISS-10552,AG-01,CLI-104,CAND-1332,Recrutement CDI,En cours,2024-05-27,2024-08-25,630,65.41,126.87,1.94,79929.59,41210.8,38718.79
MISS-10553,AG-16,CLI-110,CAND-1218,Intérim IA/Data,En cours,2025-07-02,2025-12-29,1260,65.89,125.85,1.91,158566.42,83027.17,75539.25
MISS-10554,AG-15,CLI-103,CAND-1039,Recrutement CDI,Terminée,2024-06-05,2024-12-02,1260,69.86,131.91,1.888,166206.79,88018.42,78188.37
MISS-10555,AG-11,CLI-134,CAND-1043,Management Transition,Terminée,2026-05-21,2026-05-31,70,34.21,62.02,1.813,4341.19,2394.92,1946.27
MISS-10556,AG-09,CLI-162,CAND-1148,Intérim IA/Data,Terminée,2025-01-27,2025-02-16,140,66.8,131.42,1.968,18399.24,9351.54,9047.7
MISS-10557,AG-20,CLI-134,CAND-1310,Intérim IA/Data,Terminée,2025-07-17,2025-08-06,140,37.42,75.2,2.01,10527.33,5238.25,5289.08
MISS-10558,AG-14,CLI-164,CAND-1256,Intérim IA/Data,Terminée,2025-09-02,2025-12-01,630,71.96,149.12,2.072,93947.44,45335.34,48612.1
MISS-10559,AG-15,CLI-130,CAND-1261,Recrutement CDI,En cours,2025-09-17,2025-09-22,35,52.59,105.46,2.006,3691.22,1840.49,1850.73
MISS-10560,AG-08,CLI-141,CAND-1221,Recrutement CDI,Terminée,2025-02-10,2025-03-02,140,32.88,66.16,2.012,9261.92,4602.86,4659.06
MISS-10561,AG-17,CLI-158,CAND-1047,Recrutement CDI,En cours,2024-09-06,2024-09-16,70,34.92,61.36,1.757,4295.16,2444.5,1850.66
MISS-10562,AG-02,CLI-105,CAND-1392,Intérim IA/Data,Annulée,2024-06-27,2024-07-17,140,58.89,118.15,2.006,16541.06,8245.13,8295.93
MISS-10563,AG-20,CLI-155,CAND-1494,Recrutement CDI,Terminée,2026-03-03,2026-08-30,1260,31.01,58.95,1.901,74275.79,39074.39,35201.4
MISS-10564,AG-11,CLI-170,CAND-1196,Intérim IA/Data,Terminée,2025-05-24,2025-06-13,140,39.62,76.73,1.936,10741.61,5547.07,5194.53
MISS-10565,AG-01,CLI-166,CAND-1286,Recrutement CDI,Terminée,2024-04-26,2024-05-16,140,61.89,129.15,2.087,18080.31,8664.45,9415.86
MISS-10566,AG-06,CLI-107,CAND-1341,Intérim IA/Data,En cours,2024-02-26,2024-03-07,70,66.56,120.61,1.812,8442.91,4659.51,3783.41
MISS-10567,AG-13,CLI-102,CAND-1430,Intérim IA/Data,Terminée,2025-06-09,2025-06-19,70,46.87,92.2,1.967,6453.71,3281.09,3172.63
MISS-10568,AG-11,CLI-163,CAND-1050,Intérim IA/Data,Terminée,2024-10-10,2024-10-30,140,38.04,69.7,1.832,9757.72,5325.17,4432.55
MISS-10569,AG-07,CLI-112,CAND-1025,Intérim IA/Data,Terminée,2025-04-26,2025-05-06,70,43.11,82.41,1.912,5768.47,3017.51,2750.96
MISS-10570,AG-22,CLI-120,CAND-1185,Recrutement CDI,Terminée,2025-06-29,2025-07-19,140,57.41,114.15,1.988,15981.05,8036.95,7944.1
MISS-10571,AG-21,CLI-102,CAND-1169,Intérim IA/Data,Terminée,2025-09-25,2025-10-05,70,58.0,117.92,2.033,8254.35,4060.24,4194.11
MISS-10572,AG-09,CLI-111,CAND-1255,Intérim IA/Data,Terminée,2025-08-17,2025-08-27,70,53.9,110.6,2.052,7742.34,3773.0,3969.34
MISS-10573,AG-11,CLI-136,CAND-1318,Intérim IA/Data,Terminée,2024-04-18,2024-04-28,70,40.96,84.56,2.065,5919.43,2867.13,3052.3
MISS-10574,AG-04,CLI-128,CAND-1213,Intérim IA/Data,Terminée,2026-06-22,2026-07-12,140,33.06,59.02,1.785,8262.18,4628.77,3633.41
MISS-10575,AG-19,CLI-107,CAND-1050,Recrutement CDI,Terminée,2025-08-24,2025-09-03,70,38.6,69.41,1.798,4858.75,2701.97,2156.78
MISS-10576,AG-19,CLI-165,CAND-1434,Management Transition,Terminée,2024-05-09,2024-05-19,70,69.6,143.22,2.058,10025.37,4871.94,5153.43
MISS-10577,AG-17,CLI-152,CAND-1372,Intérim IA/Data,Terminée,2025-04-19,2025-05-09,140,49.78,87.48,1.757,12246.72,6969.52,5277.2
MISS-10578,AG-11,CLI-152,CAND-1175,Intérim IA/Data,Terminée,2025-10-13,2025-11-02,140,53.14,93.23,1.754,13051.68,7439.75,5611.93
MISS-10579,AG-12,CLI-177,CAND-1080,Recrutement CDI,Terminée,2024-11-05,2025-01-04,420,45.47,93.69,2.06,39349.84,19097.79,20252.06
MISS-10580,AG-12,CLI-115,CAND-1325,Recrutement CDI,Terminée,2024-02-02,2024-02-22,140,60.68,107.86,1.778,15101.08,8494.73,6606.35
MISS-10581,AG-06,CLI-161,CAND-1204,Intérim IA/Data,Terminée,2024-06-12,2024-07-02,140,34.47,68.85,1.997,9638.63,4825.98,4812.65
MISS-10582,AG-14,CLI-175,CAND-1057,Management Transition,Terminée,2026-02-09,2026-08-08,1260,53.74,98.58,1.834,124206.89,67717.26,56489.63
MISS-10583,AG-09,CLI-130,CAND-1214,Intérim IA/Data,En cours,2024-07-07,2024-10-05,630,35.31,64.25,1.82,40477.87,22243.85,18234.02
MISS-10584,AG-20,CLI-167,CAND-1400,Intérim IA/Data,Terminée,2025-07-31,2026-01-27,1260,63.68,114.48,1.798,144240.43,80230.65,64009.79
MISS-10585,AG-10,CLI-127,CAND-1494,Intérim IA/Data,Terminée,2025-02-08,2025-02-18,70,68.42,133.42,1.95,9339.73,4789.59,4550.14
MISS-10586,AG-02,CLI-152,CAND-1065,Recrutement CDI,En cours,2024-01-17,2024-02-06,140,73.66,151.6,2.058,21223.83,10313.1,10910.73
MISS-10587,AG-12,CLI-107,CAND-1020,Intérim IA/Data,Terminée,2024-11-15,2024-12-05,140,45.8,90.36,1.973,12650.43,6412.6,6237.82
MISS-10588,AG-06,CLI-110,CAND-1213,Intérim IA/Data,Terminée,2025-12-07,2025-12-27,140,55.41,108.18,1.953,15145.15,7756.74,7388.41
MISS-10589,AG-22,CLI-177,CAND-1326,Recrutement CDI,En cours,2024-08-23,2024-10-22,420,38.12,71.13,1.866,29873.2,16009.28,13863.91
MISS-10590,AG-03,CLI-176,CAND-1002,Recrutement CDI,Terminée,2025-04-12,2025-04-22,70,54.23,105.34,1.942,7373.6,3796.06,3577.54
MISS-10591,AG-04,CLI-156,CAND-1168,Intérim IA/Data,Terminée,2024-06-30,2024-07-10,70,40.44,78.84,1.95,5518.92,2830.8,2688.12
MISS-10592,AG-19,CLI-101,CAND-1115,Intérim IA/Data,Terminée,2024-02-02,2024-05-02,630,35.33,66.21,1.874,41711.27,22255.41,19455.87
MISS-10593,AG-01,CLI-110,CAND-1154,Intérim IA/Data,Terminée,2026-08-07,2026-08-12,35,53.82,111.75,2.076,3911.19,1883.74,2027.45
MISS-10594,AG-04,CLI-146,CAND-1334,Intérim IA/Data,Terminée,2024-01-07,2024-03-07,420,60.72,114.36,1.884,48032.6,25500.51,22532.09
MISS-10595,AG-09,CLI-108,CAND-1338,Intérim IA/Data,Terminée,2024-04-22,2024-05-12,140,46.03,89.48,1.944,12527.86,6444.47,6083.39
MISS-10596,AG-13,CLI-118,CAND-1380,Management Transition,Terminée,2024-05-19,2024-11-15,1260,60.65,124.35,2.05,156683.72,76424.68,80259.04
MISS-10597,AG-06,CLI-166,CAND-1307,Intérim IA/Data,Annulée,2024-06-17,2024-07-07,140,42.64,84.09,1.972,11772.88,5969.84,5803.04
MISS-10598,AG-01,CLI-164,CAND-1084,Recrutement CDI,Terminée,2025-05-12,2025-11-08,1260,48.95,86.23,1.762,108650.04,61674.77,46975.27
MISS-10599,AG-10,CLI-126,CAND-1318,Recrutement CDI,Terminée,2026-03-31,2026-05-30,420,71.67,143.71,2.005,60360.11,30102.84,30257.27
MISS-10600,AG-08,CLI-131,CAND-1389,Intérim IA/Data,Terminée,2025-02-15,2025-03-07,140,47.55,89.96,1.892,12594.75,6656.42,5938.34
MISS-10601,AG-07,CLI-150,CAND-1080,Intérim IA/Data,En cours,2025-10-13,2025-11-02,140,63.28,122.62,1.938,17167.16,8859.49,8307.67
MISS-10602,AG-15,CLI-162,CAND-1424,Management Transition,Terminée,2026-01-04,2026-01-24,140,70.13,127.46,1.818,17844.24,9817.97,8026.27
MISS-10603,AG-19,CLI-138,CAND-1147,Intérim IA/Data,En cours,2024-01-09,2024-01-19,70,36.04,65.22,1.81,4565.51,2522.92,2042.59
MISS-10604,AG-12,CLI-140,CAND-1091,Intérim IA/Data,En cours,2024-09-11,2024-10-01,140,41.66,76.24,1.83,10673.65,5832.67,4840.98
MISS-10605,AG-03,CLI-163,CAND-1062,Intérim IA/Data,Terminée,2025-12-02,2026-01-31,420,51.3,106.83,2.082,44868.7,21546.18,23322.51
MISS-10606,AG-10,CLI-159,CAND-1158,Management Transition,Terminée,2025-04-25,2025-05-15,140,50.67,102.85,2.03,14399.52,7094.39,7305.13
MISS-10607,AG-10,CLI-172,CAND-1371,Recrutement CDI,En cours,2026-05-22,2026-05-27,35,57.59,118.54,2.058,4149.04,2015.67,2133.37
MISS-10608,AG-16,CLI-129,CAND-1397,Intérim IA/Data,Terminée,2024-01-02,2024-03-02,420,34.39,61.21,1.78,25707.1,14444.31,11262.78
MISS-10609,AG-19,CLI-136,CAND-1284,Recrutement CDI,Terminée,2025-12-02,2025-12-22,140,52.91,105.96,2.003,14834.99,7407.61,7427.37
MISS-10610,AG-01,CLI-168,CAND-1148,Intérim IA/Data,Terminée,2024-11-14,2024-12-04,140,65.05,134.93,2.074,18890.29,9106.6,9783.69
MISS-10611,AG-17,CLI-100,CAND-1423,Intérim IA/Data,Terminée,2025-11-19,2025-11-24,35,64.96,127.67,1.965,4468.57,2273.58,2194.99
MISS-10612,AG-02,CLI-115,CAND-1147,Intérim IA/Data,Terminée,2024-03-20,2024-03-25,35,61.14,115.48,1.889,4041.69,2139.74,1901.94
MISS-10613,AG-02,CLI-143,CAND-1326,Intérim IA/Data,Terminée,2025-12-19,2025-12-29,70,49.6,87.14,1.757,6099.46,3472.03,2627.43
MISS-10614,AG-02,CLI-138,CAND-1437,Intérim IA/Data,En cours,2024-01-17,2024-02-06,140,47.13,92.63,1.966,12968.13,6597.65,6370.48
MISS-10615,AG-21,CLI-123,CAND-1479,Intérim IA/Data,Terminée,2026-05-27,2026-08-25,630,34.55,67.85,1.964,42742.84,21767.02,20975.82
MISS-10616,AG-01,CLI-108,CAND-1438,Intérim IA/Data,Terminée,2025-02-10,2025-02-20,70,49.56,90.91,1.834,6363.58,3469.27,2894.31
MISS-10617,AG-18,CLI-141,CAND-1226,Intérim IA/Data,Terminée,2025-10-29,2025-11-08,70,64.65,113.36,1.753,7935.33,4525.79,3409.54
MISS-10618,AG-14,CLI-102,CAND-1170,Recrutement CDI,Terminée,2024-05-16,2024-05-26,70,39.24,68.77,1.753,4813.67,2746.73,2066.94
MISS-10619,AG-08,CLI-157,CAND-1439,Intérim IA/Data,Terminée,2025-02-24,2025-03-06,70,74.09,139.01,1.876,9730.4,5186.09,4544.31
MISS-10620,AG-12,CLI-157,CAND-1046,Intérim IA/Data,Terminée,2026-04-08,2026-04-28,140,42.96,82.78,1.927,11589.73,6014.94,5574.79
MISS-10621,AG-03,CLI-170,CAND-1175,Recrutement CDI,Terminée,2026-04-30,2026-05-20,140,36.94,77.34,2.093,10827.02,5171.79,5655.23
MISS-10622,AG-19,CLI-111,CAND-1451,Intérim IA/Data,Terminée,2025-10-19,2025-10-29,70,65.08,123.35,1.895,8634.58,4555.9,4078.69
MISS-10623,AG-03,CLI-153,CAND-1414,Intérim IA/Data,Terminée,2026-05-17,2026-06-06,140,47.22,94.55,2.002,13237.62,6610.69,6626.93
MISS-10624,AG-02,CLI-170,CAND-1485,Intérim IA/Data,Terminée,2025-05-12,2025-06-01,140,59.48,118.37,1.99,16571.6,8327.58,8244.02
MISS-10625,AG-13,CLI-131,CAND-1055,Management Transition,En cours,2024-08-11,2024-10-10,420,74.93,141.51,1.888,59433.69,31472.3,27961.4
MISS-10626,AG-21,CLI-151,CAND-1445,Intérim IA/Data,Terminée,2024-03-22,2024-04-01,70,30.31,61.59,2.032,4310.99,2121.58,2189.4
MISS-10627,AG-21,CLI-144,CAND-1160,Intérim IA/Data,Terminée,2025-10-12,2025-10-17,35,35.5,68.74,1.937,2405.94,1242.33,1163.61
MISS-10628,AG-08,CLI-170,CAND-1479,Intérim IA/Data,Terminée,2025-05-17,2025-07-16,420,66.77,129.52,1.94,54397.08,28041.51,26355.57
MISS-10629,AG-05,CLI-108,CAND-1437,Recrutement CDI,En cours,2024-02-21,2024-03-12,140,72.4,138.78,1.917,19428.51,10135.48,9293.03
MISS-10630,AG-11,CLI-112,CAND-1217,Recrutement CDI,Terminée,2026-04-14,2026-07-13,630,54.02,94.72,1.754,59673.53,34030.4,25643.13
MISS-10631,AG-04,CLI-111,CAND-1238,Intérim IA/Data,Terminée,2024-12-01,2025-05-30,1260,71.08,136.75,1.924,172306.22,89561.79,82744.43
MISS-10632,AG-02,CLI-174,CAND-1336,Recrutement CDI,Terminée,2025-01-22,2025-02-01,70,37.07,68.43,1.846,4790.28,2595.14,2195.14
MISS-10633,AG-15,CLI-159,CAND-1004,Intérim IA/Data,Terminée,2026-07-27,2026-08-06,70,62.74,129.02,2.056,9031.35,4391.94,4639.41
MISS-10634,AG-03,CLI-127,CAND-1238,Intérim IA/Data,Terminée,2025-06-03,2025-06-08,35,70.67,127.84,1.809,4474.27,2473.6,2000.66
MISS-10635,AG-08,CLI-106,CAND-1495,Intérim IA/Data,En cours,2026-07-07,2026-07-17,70,37.08,64.93,1.751,4545.07,2595.65,1949.43
MISS-10636,AG-13,CLI-106,CAND-1151,Intérim IA/Data,Terminée,2025-05-23,2025-06-02,70,32.83,65.6,1.998,4592.13,2298.03,2294.1
MISS-10637,AG-03,CLI-135,CAND-1224,Management Transition,Terminée,2025-09-17,2025-10-07,140,39.53,76.41,1.933,10696.75,5534.18,5162.57
MISS-10638,AG-15,CLI-130,CAND-1471,Intérim IA/Data,En cours,2024-07-27,2024-08-16,140,63.91,126.67,1.982,17733.54,8947.21,8786.33
MISS-10639,AG-01,CLI-172,CAND-1152,Recrutement CDI,En cours,2026-01-27,2026-07-26,1260,68.66,139.37,2.03,175600.72,86508.54,89092.18
MISS-10640,AG-15,CLI-108,CAND-1205,Intérim IA/Data,Terminée,2024-04-22,2024-06-21,420,40.87,76.31,1.867,32051.53,17167.04,14884.49
MISS-10641,AG-21,CLI-156,CAND-1120,Intérim IA/Data,Terminée,2024-04-17,2024-04-27,70,30.72,62.69,2.041,4388.5,2150.16,2238.34
MISS-10642,AG-06,CLI-132,CAND-1159,Intérim IA/Data,Terminée,2024-09-16,2024-09-26,70,64.38,133.14,2.068,9319.6,4506.32,4813.29
MISS-10643,AG-01,CLI-164,CAND-1452,Management Transition,Terminée,2025-08-04,2025-08-24,140,32.48,60.67,1.868,8493.49,4547.47,3946.02
MISS-10644,AG-19,CLI-152,CAND-1125,Recrutement CDI,Annulée,2024-11-24,2024-12-14,140,69.43,144.17,2.076,20183.28,9720.27,10463.01
MISS-10645,AG-08,CLI-166,CAND-1329,Intérim IA/Data,Terminée,2025-10-11,2025-12-10,420,71.31,137.79,1.932,57871.0,29948.94,27922.06
MISS-10646,AG-03,CLI-112,CAND-1282,Intérim IA/Data,En cours,2024-09-04,2024-09-24,140,61.36,125.44,2.044,17560.99,8590.43,8970.56
MISS-10647,AG-05,CLI-111,CAND-1426,Intérim IA/Data,Terminée,2024-02-27,2024-03-08,70,32.51,66.86,2.056,4679.89,2275.76,2404.13
MISS-10648,AG-12,CLI-103,CAND-1279,Management Transition,Terminée,2025-12-05,2025-12-15,70,55.71,116.84,2.097,8178.68,3900.0,4278.68
MISS-10649,AG-03,CLI-147,CAND-1236,Intérim IA/Data,Terminée,2026-02-28,2026-05-29,630,41.2,72.29,1.755,45545.23,25955.2,19590.03
MISS-10650,AG-02,CLI-171,CAND-1354,Intérim IA/Data,En cours,2025-03-06,2025-06-04,630,50.13,94.6,1.887,59595.66,31582.68,28012.98
MISS-10651,AG-22,CLI-174,CAND-1212,Recrutement CDI,Terminée,2025-04-13,2025-04-18,35,67.82,123.32,1.818,4316.06,2373.72,1942.33
MISS-10652,AG-14,CLI-162,CAND-1214,Management Transition,Terminée,2025-01-29,2025-02-18,140,42.23,74.54,1.765,10435.29,5911.84,4523.46
MISS-10653,AG-04,CLI-115,CAND-1124,Intérim IA/Data,En cours,2024-08-28,2024-10-27,420,53.27,111.51,2.093,46834.7,22372.29,24462.42
MISS-10654,AG-01,CLI-151,CAND-1101,Intérim IA/Data,Terminée,2025-06-26,2025-07-06,70,69.19,143.74,2.078,10061.67,4843.05,5218.62
MISS-10655,AG-13,CLI-134,CAND-1069,Management Transition,Terminée,2024-12-17,2025-01-06,140,70.9,139.71,1.97,19560.04,9926.56,9633.48
MISS-10656,AG-22,CLI-132,CAND-1138,Management Transition,Terminée,2024-11-06,2024-11-16,70,57.25,105.47,1.842,7382.7,4007.7,3375.0
MISS-10657,AG-10,CLI-136,CAND-1135,Recrutement CDI,Terminée,2024-11-07,2024-11-27,140,44.29,91.49,2.066,12808.9,6199.96,6608.94
MISS-10658,AG-21,CLI-143,CAND-1455,Intérim IA/Data,Terminée,2025-09-11,2025-09-21,70,46.58,96.96,2.081,6787.14,3260.88,3526.27
MISS-10659,AG-20,CLI-169,CAND-1250,Intérim IA/Data,En cours,2026-03-31,2026-04-20,140,37.29,71.03,1.905,9944.65,5220.82,4723.83
MISS-10660,AG-13,CLI-170,CAND-1012,Intérim IA/Data,Terminée,2024-05-27,2024-06-16,140,34.83,63.28,1.817,8858.81,4876.43,3982.38
MISS-10661,AG-14,CLI-154,CAND-1206,Intérim IA/Data,En cours,2024-06-24,2024-07-14,140,32.01,65.86,2.058,9220.89,4481.34,4739.55
MISS-10662,AG-20,CLI-129,CAND-1268,Intérim IA/Data,Terminée,2025-10-06,2025-10-26,140,31.45,58.78,1.869,8229.7,4402.54,3827.16
MISS-10663,AG-12,CLI-153,CAND-1359,Intérim IA/Data,Terminée,2024-05-22,2024-06-11,140,50.2,102.89,2.05,14404.65,7027.37,7377.28
MISS-10664,AG-06,CLI-171,CAND-1230,Intérim IA/Data,En cours,2026-05-15,2026-08-13,630,73.95,141.45,1.913,89111.94,46590.78,42521.16
MISS-10665,AG-07,CLI-114,CAND-1029,Intérim IA/Data,Terminée,2024-03-24,2024-03-29,35,50.57,90.86,1.797,3180.11,1769.9,1410.2
MISS-10666,AG-18,CLI-115,CAND-1174,Intérim IA/Data,Terminée,2025-07-18,2025-08-07,140,52.69,96.31,1.828,13482.8,7376.76,6106.03
MISS-10667,AG-14,CLI-152,CAND-1317,Intérim IA/Data,Terminée,2024-11-05,2025-01-04,420,47.89,96.01,2.005,40322.45,20113.65,20208.81
MISS-10668,AG-14,CLI-128,CAND-1200,Intérim IA/Data,En cours,2025-10-06,2025-12-05,420,48.72,91.16,1.871,38289.07,20463.18,17825.88
MISS-10669,AG-01,CLI-171,CAND-1187,Intérim IA/Data,Terminée,2025-01-14,2025-03-15,420,67.62,127.5,1.886,53551.73,28399.44,25152.29
MISS-10670,AG-03,CLI-148,CAND-1436,Recrutement CDI,Terminée,2024-12-21,2025-01-10,140,65.7,133.14,2.026,18639.33,9198.0,9441.34
MISS-10671,AG-12,CLI-178,CAND-1340,Recrutement CDI,Terminée,2025-12-31,2026-03-01,420,60.08,113.29,1.886,47583.42,25234.82,22348.59
MISS-10672,AG-21,CLI-130,CAND-1458,Intérim IA/Data,Terminée,2025-02-22,2025-04-23,420,61.64,124.73,2.023,52385.07,25889.44,26495.62
MISS-10673,AG-05,CLI-143,CAND-1414,Intérim IA/Data,Terminée,2024-11-22,2024-12-12,140,46.15,90.63,1.964,12688.5,6461.05,6227.46
MISS-10674,AG-06,CLI-161,CAND-1059,Intérim IA/Data,Terminée,2026-01-05,2026-01-15,70,49.59,89.35,1.802,6254.59,3471.37,2783.23
MISS-10675,AG-03,CLI-121,CAND-1393,Recrutement CDI,En cours,2024-08-20,2024-09-09,140,43.23,83.91,1.941,11746.72,6051.76,5694.95
MISS-10676,AG-14,CLI-117,CAND-1447,Intérim IA/Data,En cours,2026-03-19,2026-05-18,420,30.01,60.19,2.006,25280.07,12605.32,12674.75
MISS-10677,AG-05,CLI-161,CAND-1332,Intérim IA/Data,En cours,2025-05-21,2025-06-10,140,43.9,81.11,1.848,11355.61,6145.78,5209.84
MISS-10678,AG-03,CLI-154,CAND-1175,Intérim IA/Data,Terminée,2026-04-15,2026-04-25,70,30.37,63.11,2.078,4418.0,2125.8,2292.2
MISS-10679,AG-04,CLI-119,CAND-1346,Intérim IA/Data,Terminée,2024-06-07,2024-06-12,35,72.61,150.18,2.068,5256.28,2541.52,2714.77
MISS-10680,AG-04,CLI-115,CAND-1336,Intérim IA/Data,Terminée,2026-05-07,2026-07-06,420,61.25,123.73,2.02,51964.7,25724.74,26239.96
MISS-10681,AG-01,CLI-167,CAND-1408,Recrutement CDI,Terminée,2025-11-13,2026-05-12,1260,67.39,139.97,2.077,176359.43,84916.52,91442.91
MISS-10682,AG-07,CLI-148,CAND-1491,Intérim IA/Data,En cours,2025-05-24,2025-06-13,140,68.69,134.51,1.958,18831.44,9617.16,9214.27
MISS-10683,AG-19,CLI-134,CAND-1244,Intérim IA/Data,Terminée,2024-11-16,2024-12-06,140,38.29,68.66,1.793,9612.3,5359.98,4252.32
MISS-10684,AG-21,CLI-102,CAND-1107,Intérim IA/Data,Terminée,2025-02-05,2025-02-15,70,52.13,97.38,1.868,6816.87,3648.97,3167.9
MISS-10685,AG-19,CLI-116,CAND-1226,Management Transition,En cours,2025-11-26,2026-01-25,420,64.99,124.88,1.922,52450.02,27294.79,25155.23
MISS-10686,AG-09,CLI-125,CAND-1319,Recrutement CDI,Terminée,2025-01-05,2025-01-25,140,47.07,87.02,1.849,12183.38,6589.1,5594.28
MISS-10687,AG-09,CLI-127,CAND-1086,Management Transition,Terminée,2025-11-24,2026-01-23,420,31.38,61.72,1.967,25921.22,13180.65,12740.57
MISS-10688,AG-07,CLI-175,CAND-1218,Intérim IA/Data,Terminée,2024-08-21,2024-08-31,70,38.56,75.24,1.952,5267.14,2699.01,2568.13
MISS-10689,AG-13,CLI-110,CAND-1312,Intérim IA/Data,Terminée,2026-04-13,2026-07-12,630,49.77,92.11,1.851,58031.49,31358.09,26673.39
MISS-10690,AG-14,CLI-146,CAND-1216,Intérim IA/Data,Terminée,2025-02-16,2025-03-08,140,34.22,63.83,1.865,8935.68,4791.43,4144.25
MISS-10691,AG-15,CLI-145,CAND-1312,Intérim IA/Data,Terminée,2024-09-04,2024-12-03,630,53.75,99.33,1.848,62577.56,33863.39,28714.17
MISS-10692,AG-17,CLI-153,CAND-1059,Management Transition,Terminée,2025-12-29,2026-01-18,140,73.39,145.06,1.977,20308.35,10274.78,10033.57
MISS-10693,AG-11,CLI-153,CAND-1019,Intérim IA/Data,En cours,2024-03-22,2024-03-27,35,37.97,72.28,1.904,2529.94,1329.04,1200.9
MISS-10694,AG-05,CLI-165,CAND-1457,Intérim IA/Data,Terminée,2025-06-24,2025-12-21,1260,56.5,112.89,1.998,142240.63,71186.38,71054.25
MISS-10695,AG-11,CLI-135,CAND-1371,Intérim IA/Data,Terminée,2025-03-04,2025-03-24,140,57.85,111.1,1.92,15554.35,8099.27,7455.08
MISS-10696,AG-20,CLI-159,CAND-1047,Management Transition,Terminée,2024-11-20,2024-11-30,70,64.56,133.86,2.074,9370.19,4518.97,4851.22
MISS-10697,AG-22,CLI-131,CAND-1049,Intérim IA/Data,Terminée,2025-03-17,2025-04-06,140,55.89,99.04,1.772,13866.23,7824.79,6041.44
MISS-10698,AG-03,CLI-161,CAND-1253,Intérim IA/Data,En cours,2024-02-20,2024-04-20,420,41.05,82.01,1.998,34442.24,17241.22,17201.02
MISS-10699,AG-08,CLI-175,CAND-1068,Intérim IA/Data,En cours,2025-12-28,2026-01-07,70,60.13,122.09,2.03,8546.54,4209.3,4337.25
MISS-10700,AG-04,CLI-166,CAND-1033,Intérim IA/Data,Terminée,2025-05-22,2025-06-11,140,41.01,79.22,1.932,11090.59,5741.89,5348.7
MISS-10701,AG-06,CLI-174,CAND-1499,Recrutement CDI,En cours,2024-12-27,2025-03-27,630,46.56,87.67,1.883,55235.07,29332.83,25902.23
MISS-10702,AG-01,CLI-144,CAND-1170,Recrutement CDI,Terminée,2024-01-24,2024-03-24,420,54.96,102.24,1.86,42940.27,23083.11,19857.16
MISS-10703,AG-16,CLI-137,CAND-1102,Intérim IA/Data,Terminée,2024-08-22,2024-10-21,420,37.86,66.73,1.762,28025.24,15901.42,12123.82
MISS-10704,AG-16,CLI-164,CAND-1343,Recrutement CDI,Terminée,2024-09-30,2024-10-10,70,49.22,93.36,1.897,6535.29,3445.12,3090.17
MISS-10705,AG-06,CLI-158,CAND-1158,Recrutement CDI,Terminée,2025-11-08,2025-11-18,70,34.11,67.03,1.965,4691.83,2387.63,2304.21
MISS-10706,AG-22,CLI-157,CAND-1319,Recrutement CDI,Terminée,2025-11-09,2025-11-29,140,48.18,85.96,1.784,12034.53,6745.9,5288.63
MISS-10707,AG-14,CLI-144,CAND-1287,Intérim IA/Data,Terminée,2024-12-03,2024-12-13,70,31.76,62.18,1.958,4352.8,2222.99,2129.81
