facture_id,mission_id,client_id,agence_id,date_facture,date_echeance,dso_effectif_jours,montant_ht,montant_tva,statut_paiement
FAC-2026-1811,MISS-11963,CLI-169,AG-16,2025-10-25,2025-12-09,45,9449.22,1889.85,Payée
FAC-2026-1812,MISS-11725,CLI-117,AG-12,2024-05-01,2024-06-15,45,2315.0,463.0,Payée
FAC-2026-1813,MISS-10217,CLI-139,AG-13,2025-02-07,2025-03-24,90,29443.4,5888.68,Payée
FAC-2026-1814,MISS-11422,CLI-103,AG-05,2026-07-17,2026-08-31,45,1778.64,355.73,Payée
FAC-2026-1815,MISS-11701,CLI-120,AG-04,2026-03-23,2026-05-07,30,65545.44,13109.09,Payée
FAC-2026-1816,MISS-11808,CLI-135,AG-02,2026-07-09,2026-08-23,45,8673.18,1734.64,En cours
FAC-2026-1817,MISS-10144,CLI-144,AG-04,2024-04-24,2024-06-08,45,28169.52,5633.9,En cours
FAC-2026-1818,MISS-12494,CLI-117,AG-07,2024-10-03,2024-11-17,60,5033.94,1006.79,En cours
FAC-2026-1819,MISS-12917,CLI-152,AG-11,2026-08-08,2026-09-22,45,25872.78,5174.56,Payée
FAC-2026-1820,MISS-10129,CLI-151,AG-17,2026-05-19,2026-07-03,30,79214.86,15842.97,Payée
FAC-2026-1821,MISS-11986,CLI-151,AG-20,2026-08-04,2026-09-18,120,8918.82,1783.76,En cours
FAC-2026-1822,MISS-10372,CLI-156,AG-09,2024-06-10,2024-07-25,30,4268.13,853.63,Payée
FAC-2026-1823,MISS-12677,CLI-155,AG-21,2024-09-27,2024-11-11,30,21435.96,4287.19,Payée
FAC-2026-1824,MISS-13031,CLI-170,AG-06,2024-06-28,2024-08-12,45,10242.1,2048.42,Payée
FAC-2026-1825,MISS-11895,CLI-150,AG-04,2024-08-17,2024-10-01,45,2327.88,465.58,Payée
FAC-2026-1826,MISS-12979,CLI-116,AG-09,2025-08-13,2025-09-27,30,19463.24,3892.65,Payée
FAC-2026-1827,MISS-12005,CLI-121,AG-17,2026-03-26,2026-05-10,30,1695.37,339.07,Payée
FAC-2026-1828,MISS-12348,CLI-113,AG-21,2026-03-30,2026-05-14,30,5308.41,1061.68,Payée
FAC-2026-1829,MISS-10684,CLI-102,AG-21,2025-03-07,2025-04-21,30,3408.44,681.69,En cours
FAC-2026-1830,MISS-10078,CLI-154,AG-10,2025-02-12,2025-03-29,45,25642.57,5128.51,Payée
FAC-2026-1831,MISS-11645,CLI-151,AG-06,2024-05-04,2024-06-18,45,8919.33,1783.87,Payée
FAC-2026-1832,MISS-13309,CLI-135,AG-17,2025-10-25,2025-12-09,30,6160.7,1232.14,Payée
FAC-2026-1833,MISS-11097,CLI-101,AG-01,2026-04-06,2026-05-21,45,24696.52,4939.3,Payée
FAC-2026-1834,MISS-10047,CLI-123,AG-01,2024-09-01,2024-10-16,30,3051.05,610.21,Payée
FAC-2026-1835,MISS-11841,CLI-155,AG-03,2026-04-02,2026-05-17,60,28414.08,5682.82,Payée
FAC-2026-1836,MISS-12002,CLI-170,AG-13,2025-08-03,2025-09-17,60,3591.48,718.3,En cours
FAC-2026-1837,MISS-10715,CLI-148,AG-20,2024-05-20,2024-07-04,30,6834.37,1366.87,Payée
FAC-2026-1838,MISS-10046,CLI-160,AG-11,2024-05-01,2024-06-15,30,1592.9,318.58,Payée
FAC-2026-1839,MISS-11924,CLI-163,AG-03,2025-07-05,2025-08-19,30,74500.51,14900.1,En cours
FAC-2026-1840,MISS-10481,CLI-140,AG-16,2025-04-19,2025-06-03,30,1533.16,306.63,Payée
FAC-2026-1841,MISS-10714,CLI-161,AG-16,2025-08-04,2025-09-18,30,5003.52,1000.7,En cours
FAC-2026-1842,MISS-12250,CLI-125,AG-18,2025-11-05,2025-12-20,30,3798.92,759.79,Payée
FAC-2026-1843,MISS-11333,CLI-177,AG-06,2026-04-12,2026-05-27,90,19815.21,3963.04,Payée
FAC-2026-1844,MISS-12387,CLI-164,AG-07,2026-03-10,2026-04-24,30,4347.19,869.44,Payée
FAC-2026-1845,MISS-13269,CLI-132,AG-10,2026-06-13,2026-07-28,45,77002.18,15400.44,En cours
FAC-2026-1846,MISS-13334,CLI-110,AG-04,2026-07-07,2026-08-21,30,4031.86,806.37,Payée
FAC-2026-1847,MISS-12150,CLI-158,AG-21,2024-05-15,2024-06-29,30,44960.88,8992.18,Payée
FAC-2026-1848,MISS-11793,CLI-151,AG-19,2026-03-30,2026-05-14,30,6982.12,1396.42,Payée
FAC-2026-1849,MISS-12519,CLI-105,AG-16,2024-12-06,2025-01-20,30,23609.92,4721.98,Payée
FAC-2026-1850,MISS-10266,CLI-172,AG-07,2024-06-24,2024-08-08,60,4987.4,997.48,Payée
FAC-2026-1851,MISS-12617,CLI-145,AG-20,2024-08-25,2024-10-09,30,7777.12,1555.42,En retard (Litige)
FAC-2026-1852,MISS-10527,CLI-164,AG-05,2024-08-07,2024-09-21,45,70500.19,14100.04,Payée
FAC-2026-1853,MISS-11146,CLI-107,AG-10,2025-01-26,2025-03-12,30,19449.5,3889.9,Payée
FAC-2026-1854,MISS-10161,CLI-169,AG-02,2024-07-25,2024-09-08,30,39488.67,7897.73,Payée
FAC-2026-1855,MISS-10714,CLI-161,AG-16,2025-08-04,2025-09-18,30,5003.52,1000.7,Payée
FAC-2026-1856,MISS-10803,CLI-136,AG-12,2025-10-25,2025-12-09,60,6079.28,1215.86,Payée
FAC-2026-1857,MISS-12713,CLI-150,AG-02,2024-04-06,2024-05-21,30,81180.36,16236.07,Payée
FAC-2026-1858,MISS-12679,CLI-112,AG-12,2024-09-08,2024-10-23,45,40608.36,8121.67,Payée
FAC-2026-1859,MISS-12764,CLI-138,AG-19,2025-05-11,2025-06-25,30,5210.06,1042.01,Payée
FAC-2026-1860,MISS-12149,CLI-165,AG-21,2026-04-10,2026-05-25,30,3372.8,674.56,Payée
FAC-2026-1861,MISS-12286,CLI-143,AG-08,2026-01-26,2026-03-12,30,6786.98,1357.4,Payée
FAC-2026-1862,MISS-12300,CLI-111,AG-20,2025-05-06,2025-06-20,45,2332.06,466.41,Payée
FAC-2026-1863,MISS-10925,CLI-114,AG-11,2026-06-07,2026-07-22,30,54642.29,10928.46,Payée
FAC-2026-1864,MISS-12956,CLI-114,AG-14,2024-11-30,2025-01-14,45,28821.33,5764.27,Payée
FAC-2026-1865,MISS-11466,CLI-126,AG-02,2025-01-07,2025-02-21,30,6387.46,1277.49,Payée
FAC-2026-1866,MISS-10952,CLI-129,AG-05,2026-06-01,2026-07-16,90,51044.03,10208.81,Payée
FAC-2026-1867,MISS-11012,CLI-141,AG-21,2025-02-07,2025-03-24,90,4243.23,848.65,Payée
FAC-2026-1868,MISS-13182,CLI-151,AG-02,2026-06-20,2026-08-04,45,27784.74,5556.95,En cours
FAC-2026-1869,MISS-12174,CLI-174,AG-16,2024-10-29,2024-12-13,45,83596.54,16719.31,En retard (Litige)
FAC-2026-1870,MISS-12688,CLI-178,AG-13,2025-09-11,2025-10-26,30,4166.23,833.25,Payée
FAC-2026-1871,MISS-13447,CLI-152,AG-05,2025-02-13,2025-03-30,45,90936.5,18187.3,Payée
FAC-2026-1872,MISS-12581,CLI-130,AG-11,2026-07-25,2026-09-08,60,5498.31,1099.66,En cours
FAC-2026-1873,MISS-10640,CLI-108,AG-15,2024-05-22,2024-07-06,30,16025.76,3205.15,Payée
FAC-2026-1874,MISS-10752,CLI-122,AG-09,2026-04-22,2026-06-06,30,24193.1,4838.62,Payée
FAC-2026-1875,MISS-13464,CLI-123,AG-13,2025-04-11,2025-05-26,30,15962.68,3192.54,En cours
FAC-2026-1876,MISS-11335,CLI-147,AG-06,2025-09-13,2025-10-28,60,4597.4,919.48,Payée
FAC-2026-1877,MISS-11330,CLI-177,AG-02,2025-04-28,2025-06-12,30,41447.29,8289.46,Payée
FAC-2026-1878,MISS-12994,CLI-173,AG-14,2025-10-30,2025-12-14,45,7185.01,1437.0,Payée
FAC-2026-1879,MISS-12230,CLI-167,AG-15,2026-03-16,2026-04-30,30,19861.54,3972.31,Payée
FAC-2026-1880,MISS-10910,CLI-135,AG-15,2026-04-08,2026-05-23,30,15748.78,3149.76,Payée
FAC-2026-1881,MISS-10313,CLI-111,AG-05,2025-10-22,2025-12-06,45,48987.2,9797.44,En cours
FAC-2026-1882,MISS-11802,CLI-170,AG-09,2025-02-04,2025-03-21,60,5564.76,1112.95,Payée
FAC-2026-1883,MISS-11565,CLI-145,AG-16,2024-02-25,2024-04-10,45,6158.46,1231.69,En cours
FAC-2026-1884,MISS-12075,CLI-138,AG-01,2026-08-19,2026-10-03,30,32311.92,6462.38,Payée
FAC-2026-1885,MISS-12758,CLI-103,AG-11,2025-09-21,2025-11-05,30,1472.34,294.47,Payée
FAC-2026-1886,MISS-11951,CLI-170,AG-01,2026-08-20,2026-10-04,30,12547.25,2509.45,En cours
FAC-2026-1887,MISS-11605,CLI-115,AG-12,2026-07-08,2026-08-22,30,21962.11,4392.42,Payée
FAC-2026-1888,MISS-11248,CLI-131,AG-08,2025-09-03,2025-10-18,30,19547.29,3909.46,Payée
FAC-2026-1889,MISS-11375,CLI-114,AG-10,2024-04-26,2024-06-10,30,84444.26,16888.85,Payée
FAC-2026-1890,MISS-11034,CLI-149,AG-14,2024-04-06,2024-05-21,45,4178.32,835.66,Payée
FAC-2026-1891,MISS-11545,CLI-153,AG-19,2025-10-03,2025-11-17,45,9256.32,1851.26,En cours
FAC-2026-1892,MISS-12852,CLI-141,AG-03,2026-07-18,2026-09-01,45,6132.9,1226.58,Payée
FAC-2026-1893,MISS-11313,CLI-161,AG-11,2025-04-26,2025-06-10,30,63215.19,12643.04,Payée
FAC-2026-1894,MISS-11877,CLI-130,AG-18,2024-02-16,2024-04-01,30,5595.68,1119.14,Payée
FAC-2026-1895,MISS-10550,CLI-121,AG-08,2026-04-04,2026-05-19,30,22310.69,4462.14,Payée
FAC-2026-1896,MISS-11818,CLI-155,AG-17,2025-09-21,2025-11-05,30,46595.83,9319.17,Payée
FAC-2026-1897,MISS-13340,CLI-172,AG-06,2024-07-20,2024-09-03,90,3788.65,757.73,Payée
FAC-2026-1898,MISS-12443,CLI-116,AG-18,2024-11-05,2024-12-20,45,2407.48,481.5,Payée
FAC-2026-1899,MISS-12893,CLI-122,AG-09,2024-11-10,2024-12-25,45,7335.12,1467.02,Payée
FAC-2026-1900,MISS-10708,CLI-160,AG-01,2024-09-25,2024-11-09,60,76888.46,15377.69,Payée
FAC-2026-1901,MISS-11927,CLI-126,AG-14,2025-08-02,2025-09-16,30,9149.58,1829.92,Payée
FAC-2026-1902,MISS-13218,CLI-167,AG-11,2025-12-30,2026-02-13,30,44745.74,8949.15,Payée
FAC-2026-1903,MISS-12481,CLI-111,AG-16,2024-06-17,2024-08-01,60,40983.0,8196.6,Payée
FAC-2026-1904,MISS-10009,CLI-174,AG-09,2026-04-23,2026-06-07,45,28959.06,5791.81,Payée
FAC-2026-1905,MISS-11916,CLI-148,AG-09,2025-06-21,2025-08-05,45,29384.7,5876.94,Payée
FAC-2026-1906,MISS-10379,CLI-132,AG-22,2024-06-28,2024-08-12,30,8204.38,1640.88,Payée
FAC-2026-1907,MISS-13111,CLI-154,AG-09,2024-03-01,2024-04-15,45,31698.5,6339.7,Payée
FAC-2026-1908,MISS-10117,CLI-133,AG-20,2025-02-20,2025-04-06,30,27082.86,5416.57,En retard (Litige)
FAC-2026-1909,MISS-12801,CLI-145,AG-20,2024-10-18,2024-12-02,30,4438.02,887.6,Payée
FAC-2026-1910,MISS-11542,CLI-129,AG-17,2025-06-07,2025-07-22,45,2743.2,548.64,Payée
FAC-2026-1911,MISS-11438,CLI-110,AG-13,2026-08-09,2026-09-23,90,4848.83,969.77,Payée
FAC-2026-1912,MISS-10562,CLI-105,AG-02,2024-07-27,2024-09-10,30,8270.53,1654.11,Payée
FAC-2026-1913,MISS-11764,CLI-145,AG-16,2024-04-13,2024-05-28,30,1090.82,218.16,Payée
FAC-2026-1914,MISS-11158,CLI-135,AG-04,2024-12-15,2025-01-29,30,34620.64,6924.13,Payée
FAC-2026-1915,MISS-12253,CLI-109,AG-02,2025-01-23,2025-03-09,45,1344.64,268.93,Payée
FAC-2026-1916,MISS-12796,CLI-175,AG-18,2026-08-16,2026-09-30,60,3223.2,644.64,Payée
FAC-2026-1917,MISS-10623,CLI-153,AG-03,2026-06-16,2026-07-31,30,6618.81,1323.76,En cours
FAC-2026-1918,MISS-10693,CLI-153,AG-11,2024-04-21,2024-06-05,30,1264.97,252.99,Payée
FAC-2026-1919,MISS-11561,CLI-111,AG-15,2025-10-04,2025-11-18,60,30659.41,6131.88,Payée
FAC-2026-1920,MISS-10948,CLI-159,AG-15,2025-06-29,2025-08-13,120,23471.76,4694.35,Payée
FAC-2026-1921,MISS-12096,CLI-154,AG-19,2024-05-08,2024-06-22,45,28562.27,5712.45,Payée
FAC-2026-1922,MISS-13427,CLI-164,AG-19,2026-07-10,2026-08-24,30,7211.6,1442.32,Payée
FAC-2026-1923,MISS-13262,CLI-131,AG-06,2025-08-08,2025-09-22,30,1234.08,246.82,En retard (Litige)
FAC-2026-1924,MISS-11336,CLI-103,AG-22,2025-07-04,2025-08-18,45,4529.16,905.83,Payée
FAC-2026-1925,MISS-10763,CLI-114,AG-12,2025-12-13,2026-01-27,30,4254.04,850.81,Payée
FAC-2026-1926,MISS-11084,CLI-156,AG-04,2024-06-16,2024-07-31,45,7563.22,1512.65,Payée
FAC-2026-1927,MISS-11592,CLI-100,AG-05,2026-05-04,2026-06-18,30,7173.9,1434.78,Payée
FAC-2026-1928,MISS-10433,CLI-169,AG-12,2025-03-17,2025-05-01,90,87192.46,17438.49,Payée
FAC-2026-1929,MISS-11648,CLI-153,AG-17,2025-05-10,2025-06-24,90,24472.68,4894.54,Payée
FAC-2026-1930,MISS-11882,CLI-166,AG-07,2026-04-25,2026-06-09,30,7313.09,1462.62,Payée
FAC-2026-1931,MISS-10404,CLI-160,AG-04,2026-05-21,2026-07-05,45,30005.9,6001.18,Payée
FAC-2026-1932,MISS-12195,CLI-149,AG-02,2025-01-23,2025-03-09,60,5669.62,1133.92,Payée
FAC-2026-1933,MISS-11999,CLI-158,AG-19,2024-10-21,2024-12-05,30,24207.26,4841.45,Payée
FAC-2026-1934,MISS-10837,CLI-155,AG-06,2024-08-30,2024-10-14,45,8762.33,1752.47,Payée
FAC-2026-1935,MISS-11998,CLI-163,AG-04,2026-08-31,2026-10-15,60,30348.82,6069.76,Payée
FAC-2026-1936,MISS-11013,CLI-100,AG-10,2026-05-16,2026-06-30,120,70065.89,14013.18,Payée
FAC-2026-1937,MISS-10668,CLI-128,AG-14,2025-11-05,2025-12-20,45,19144.54,3828.91,Payée
FAC-2026-1938,MISS-10946,CLI-118,AG-14,2025-06-26,2025-08-10,30,5334.64,1066.93,Payée
FAC-2026-1939,MISS-11085,CLI-118,AG-19,2026-05-05,2026-06-19,30,4071.29,814.26,Payée
FAC-2026-1940,MISS-10770,CLI-152,AG-16,2025-12-15,2026-01-29,90,2068.72,413.74,En cours
FAC-2026-1941,MISS-10789,CLI-114,AG-21,2025-05-09,2025-06-23,30,60819.12,12163.82,Payée
FAC-2026-1942,MISS-10982,CLI-150,AG-17,2024-12-31,2025-02-14,60,30804.88,6160.98,En retard (Litige)
FAC-2026-1943,MISS-13496,CLI-105,AG-09,2025-10-09,2025-11-23,60,2611.57,522.31,Payée
FAC-2026-1944,MISS-12767,CLI-129,AG-10,2026-01-09,2026-02-23,30,13577.9,2715.58,En retard (Litige)
FAC-2026-1945,MISS-11654,CLI-170,AG-07,2026-03-16,2026-04-30,45,2677.12,535.43,En cours
FAC-2026-1946,MISS-12109,CLI-157,AG-06,2026-08-18,2026-10-02,45,7060.04,1412.01,En cours
FAC-2026-1947,MISS-12878,CLI-139,AG-03,2026-08-20,2026-10-04,30,2748.72,549.74,Payée
FAC-2026-1948,MISS-10705,CLI-158,AG-06,2025-12-08,2026-01-22,30,2345.92,469.18,Payée
FAC-2026-1949,MISS-10854,CLI-114,AG-07,2026-08-09,2026-09-23,30,7326.4,1465.28,Payée
FAC-2026-1950,MISS-11116,CLI-132,AG-19,2024-10-02,2024-11-16,30,2237.11,447.42,Payée
FAC-2026-1951,MISS-12949,CLI-152,AG-21,2026-03-07,2026-04-21,120,1529.52,305.9,Payée
FAC-2026-1952,MISS-13339,CLI-112,AG-07,2024-07-21,2024-09-04,120,6460.0,1292.0,Payée
FAC-2026-1953,MISS-10740,CLI-105,AG-13,2025-09-10,2025-10-25,45,39034.15,7806.83,Payée
FAC-2026-1954,MISS-11631,CLI-134,AG-12,2024-04-27,2024-06-11,30,2219.92,443.98,Payée
FAC-2026-1955,MISS-12654,CLI-112,AG-03,2024-09-22,2024-11-06,45,30433.66,6086.73,Payée
FAC-2026-1956,MISS-10010,CLI-125,AG-19,2026-01-16,2026-03-02,30,62427.3,12485.46,Payée
FAC-2026-1957,MISS-12657,CLI-166,AG-08,2024-08-23,2024-10-07,45,4880.02,976.0,Payée
FAC-2026-1958,MISS-10918,CLI-140,AG-02,2025-05-29,2025-07-13,30,63036.42,12607.28,Payée
FAC-2026-1959,MISS-10083,CLI-168,AG-14,2024-05-30,2024-07-14,30,3318.24,663.65,En cours
FAC-2026-1960,MISS-11589,CLI-109,AG-04,2025-11-22,2026-01-06,45,28318.27,5663.65,Payée
FAC-2026-1961,MISS-11949,CLI-144,AG-01,2024-04-22,2024-06-06,30,23267.41,4653.48,Payée
FAC-2026-1962,MISS-10724,CLI-122,AG-05,2025-08-27,2025-10-11,30,9755.18,1951.04,Payée
FAC-2026-1963,MISS-11917,CLI-136,AG-17,2025-07-26,2025-09-09,60,39538.04,7907.61,Payée
FAC-2026-1964,MISS-12896,CLI-110,AG-17,2025-01-28,2025-03-14,45,61707.98,12341.6,Payée
FAC-2026-1965,MISS-12333,CLI-121,AG-08,2024-11-03,2024-12-18,45,79013.82,15802.76,Payée
FAC-2026-1966,MISS-10130,CLI-134,AG-02,2025-07-08,2025-08-22,45,4873.5,974.7,Payée
FAC-2026-1967,MISS-10414,CLI-110,AG-06,2026-07-06,2026-08-20,30,4152.36,830.47,Payée
FAC-2026-1968,MISS-13065,CLI-133,AG-08,2025-06-13,2025-07-28,90,21151.93,4230.39,Payée
FAC-2026-1969,MISS-10068,CLI-102,AG-02,2024-06-30,2024-08-14,90,1810.72,362.14,Payée
FAC-2026-1970,MISS-10361,CLI-122,AG-13,2025-06-15,2025-07-30,30,4930.46,986.09,Payée
FAC-2026-1971,MISS-11528,CLI-175,AG-19,2025-02-04,2025-03-21,30,12741.14,2548.23,Payée
FAC-2026-1972,MISS-12437,CLI-117,AG-16,2025-07-25,2025-09-08,30,50651.71,10130.34,Payée
FAC-2026-1973,MISS-12872,CLI-163,AG-22,2025-11-21,2026-01-05,30,39017.78,7803.56,Payée
FAC-2026-1974,MISS-13344,CLI-170,AG-04,2025-12-03,2026-01-17,45,6643.14,1328.63,En cours
FAC-2026-1975,MISS-12710,CLI-177,AG-21,2025-08-03,2025-09-17,120,28448.77,5689.75,Payée
FAC-2026-1976,MISS-10235,CLI-156,AG-16,2024-10-28,2024-12-12,30,4432.41,886.48,Payée
FAC-2026-1977,MISS-11961,CLI-151,AG-18,2025-03-25,2025-05-09,30,4159.84,831.97,Payée
FAC-2026-1978,MISS-11134,CLI-114,AG-06,2026-06-22,2026-08-06,30,30152.12,6030.42,En cours
FAC-2026-1979,MISS-12168,CLI-124,AG-14,2025-11-26,2026-01-10,45,22474.56,4494.91,Payée
FAC-2026-1980,MISS-12491,CLI-142,AG-03,2025-03-07,2025-04-21,60,8215.43,1643.09,En cours
FAC-2026-1981,MISS-12758,CLI-103,AG-11,2025-09-21,2025-11-05,30,1472.34,294.47,Payée
FAC-2026-1982,MISS-10571,CLI-102,AG-21,2025-10-25,2025-12-09,45,4127.18,825.44,Payée
FAC-2026-1983,MISS-12794,CLI-138,AG-22,2024-11-16,2024-12-31,30,38887.49,7777.5,Payée
FAC-2026-1984,MISS-11667,CLI-126,AG-01,2024-11-29,2025-01-13,45,4559.12,911.82,Payée
FAC-2026-1985,MISS-12046,CLI-113,AG-22,2024-08-08,2024-09-22,45,5086.44,1017.29,Payée
FAC-2026-1986,MISS-10379,CLI-132,AG-22,2024-06-28,2024-08-12,30,8204.38,1640.88,Payée
FAC-2026-1987,MISS-10873,CLI-131,AG-04,2024-02-16,2024-04-01,30,38553.43,7710.69,Payée
FAC-2026-1988,MISS-12729,CLI-116,AG-13,2026-03-28,2026-05-12,60,8165.66,1633.13,Payée
FAC-2026-1989,MISS-10435,CLI-115,AG-10,2024-03-07,2024-04-21,30,41837.51,8367.5,En cours
FAC-2026-1990,MISS-12218,CLI-155,AG-18,2024-07-08,2024-08-22,45,3137.64,627.53,En cours
FAC-2026-1991,MISS-12361,CLI-114,AG-19,2025-12-27,2026-02-10,30,24937.09,4987.42,Payée
FAC-2026-1992,MISS-12360,CLI-113,AG-07,2024-06-17,2024-08-01,45,40045.3,8009.06,En cours
FAC-2026-1993,MISS-11568,CLI-137,AG-14,2026-06-15,2026-07-30,30,22580.72,4516.14,Payée
FAC-2026-1994,MISS-11881,CLI-176,AG-13,2024-02-29,2024-04-14,30,26930.2,5386.04,Payée
FAC-2026-1995,MISS-12879,CLI-133,AG-14,2024-02-22,2024-04-07,60,4183.85,836.77,Payée
FAC-2026-1996,MISS-10177,CLI-137,AG-11,2024-08-01,2024-09-15,30,1942.14,388.43,Payée
FAC-2026-1997,MISS-12786,CLI-111,AG-18,2026-06-17,2026-08-01,30,3043.04,608.61,Payée
FAC-2026-1998,MISS-12040,CLI-158,AG-08,2025-05-31,2025-07-15,30,2081.26,416.25,Payée
FAC-2026-1999,MISS-10525,CLI-141,AG-01,2026-07-17,2026-08-31,45,4280.35,856.07,Payée
FAC-2026-2000,MISS-11087,CLI-164,AG-19,2025-06-19,2025-08-03,60,3582.2,716.44,Payée
FAC-2026-2001,MISS-10895,CLI-172,AG-10,2024-03-25,2024-05-09,30,17006.5,3401.3,Payée
FAC-2026-2002,MISS-11663,CLI-171,AG-07,2026-04-24,2026-06-08,30,2693.66,538.73,Payée
FAC-2026-2003,MISS-10628,CLI-170,AG-08,2025-06-16,2025-07-31,30,27198.54,5439.71,Payée
FAC-2026-2004,MISS-12203,CLI-114,AG-07,2026-04-18,2026-06-02,30,4495.76,899.15,Payée
FAC-2026-2005,MISS-11819,CLI-132,AG-02,2026-02-22,2026-04-08,45,6060.0,1212.0,Payée
FAC-2026-2006,MISS-11859,CLI-121,AG-22,2024-09-19,2024-11-03,30,4371.1,874.22,Payée
FAC-2026-2007,MISS-12671,CLI-144,AG-06,2024-04-24,2024-06-08,30,20297.78,4059.56,Payée
FAC-2026-2008,MISS-11877,CLI-130,AG-18,2024-02-16,2024-04-01,45,5595.68,1119.14,Payée
FAC-2026-2009,MISS-12177,CLI-170,AG-18,2026-08-22,2026-10-06,30,17975.5,3595.1,Payée
FAC-2026-2010,MISS-11287,CLI-134,AG-14,2024-07-29,2024-09-12,45,8722.96,1744.59,En cours
FAC-2026-2011,MISS-10313,CLI-111,AG-05,2025-10-22,2025-12-06,90,48987.2,9797.44,Payée
FAC-2026-2012,MISS-10723,CLI-152,AG-17,2025-08-13,2025-09-27,30,4025.99,805.2,Payée
FAC-2026-2013,MISS-12043,CLI-116,AG-21,2025-03-15,2025-04-29,30,21697.58,4339.52,Payée
FAC-2026-2014,MISS-11892,CLI-118,AG-10,2026-02-20,2026-04-06,45,1295.87,259.17,Payée
FAC-2026-2015,MISS-10245,CLI-129,AG-20,2026-04-12,2026-05-27,45,7840.98,1568.2,Payée
FAC-2026-2016,MISS-11384,CLI-155,AG-17,2025-07-09,2025-08-23,30,8933.68,1786.74,En cours
FAC-2026-2017,MISS-12718,CLI-138,AG-09,2024-04-15,2024-05-30,45,4613.36,922.67,Payée
FAC-2026-2018,MISS-12211,CLI-135,AG-01,2026-03-21,2026-05-05,90,26935.71,5387.14,Payée
FAC-2026-2019,MISS-10588,CLI-110,AG-06,2026-01-06,2026-02-20,30,7572.58,1514.52,Payée
FAC-2026-2020,MISS-12095,CLI-119,AG-07,2025-08-26,2025-10-10,60,3284.15,656.83,Payée
FAC-2026-2021,MISS-10031,CLI-152,AG-05,2026-07-16,2026-08-30,45,44111.9,8822.38,Payée
FAC-2026-2022,MISS-11836,CLI-171,AG-03,2024-03-02,2024-04-16,30,2067.83,413.57,Payée
FAC-2026-2023,MISS-12970,CLI-136,AG-22,2024-08-20,2024-10-04,30,2796.62,559.32,Payée
FAC-2026-2024,MISS-12762,CLI-165,AG-07,2025-11-09,2025-12-24,60,6467.8,1293.56,Payée
FAC-2026-2025,MISS-13252,CLI-177,AG-12,2026-07-19,2026-09-02,45,4142.06,828.41,En cours
FAC-2026-2026,MISS-10848,CLI-121,AG-01,2025-11-09,2025-12-24,30,5832.69,1166.54,Payée
FAC-2026-2027,MISS-12374,CLI-166,AG-09,2024-08-31,2024-10-15,45,9855.43,1971.09,Payée
FAC-2026-2028,MISS-11829,CLI-178,AG-07,2026-05-23,2026-07-07,30,13213.98,2642.8,Payée
FAC-2026-2029,MISS-11879,CLI-150,AG-18,2024-09-22,2024-11-06,45,78601.91,15720.38,Payée
FAC-2026-2030,MISS-12576,CLI-128,AG-12,2026-07-02,2026-08-16,90,25667.5,5133.5,En cours
FAC-2026-2031,MISS-10932,CLI-107,AG-21,2024-02-06,2024-03-22,30,11349.78,2269.96,En retard (Litige)
FAC-2026-2032,MISS-10422,CLI-150,AG-09,2026-02-01,2026-03-18,30,29364.56,5872.91,En cours
FAC-2026-2033,MISS-10895,CLI-172,AG-10,2024-03-25,2024-05-09,90,17006.5,3401.3,Payée
FAC-2026-2034,MISS-11062,CLI-126,AG-12,2024-09-21,2024-11-05,90,8712.45,1742.49,Payée
FAC-2026-2035,MISS-12290,CLI-112,AG-17,2025-09-14,2025-10-29,45,3310.21,662.04,Payée
FAC-2026-2036,MISS-11423,CLI-119,AG-09,2024-04-18,2024-06-02,90,23028.8,4605.76,Payée
FAC-2026-2037,MISS-10964,CLI-157,AG-07,2025-08-15,2025-09-29,45,15793.08,3158.62,Payée
FAC-2026-2038,MISS-11223,CLI-151,AG-09,2025-12-17,2026-01-31,45,20844.75,4168.95,Payée
FAC-2026-2039,MISS-13325,CLI-157,AG-08,2025-03-10,2025-04-24,45,8929.02,1785.8,Payée
FAC-2026-2040,MISS-13163,CLI-134,AG-20,2025-11-12,2025-12-27,120,1354.26,270.85,Payée
FAC-2026-2041,MISS-12981,CLI-126,AG-08,2026-01-09,2026-02-23,45,29287.86,5857.57,Payée
FAC-2026-2042,MISS-10512,CLI-155,AG-09,2024-04-10,2024-05-25,30,17330.64,3466.13,Payée
FAC-2026-2043,MISS-11355,CLI-148,AG-19,2025-10-09,2025-11-23,30,75783.54,15156.71,En retard (Litige)
FAC-2026-2044,MISS-13113,CLI-178,AG-22,2026-04-15,2026-05-30,45,27480.32,5496.06,Payée
FAC-2026-2045,MISS-12875,CLI-109,AG-16,2024-08-06,2024-09-20,45,28284.77,5656.95,Payée
FAC-2026-2046,MISS-10627,CLI-144,AG-21,2025-11-11,2025-12-26,30,1202.97,240.59,Payée
FAC-2026-2047,MISS-10350,CLI-156,AG-15,2024-11-23,2025-01-07,90,1101.58,220.32,En cours
FAC-2026-2048,MISS-11211,CLI-133,AG-03,2026-07-10,2026-08-24,45,23253.69,4650.74,Payée
FAC-2026-2049,MISS-13384,CLI-145,AG-02,2024-08-05,2024-09-19,45,87080.26,17416.05,Payée
FAC-2026-2050,MISS-11685,CLI-145,AG-14,2024-08-20,2024-10-04,45,3285.44,657.09,En cours
